_,Register,"Dictionary Version at introduction","Node or
Leaf",Level,"SMPTE Designator
(first 8 octets)",,,,,,,Version,"SMPTE Item Designator
(last 8 octets following Metadata Dictionary Universal Label) ",,,,,,,,,,,"Formatted as UL",,,,,,"Data Element Name","Data Element Definition",Type,,,,,,"Value Length","Value Range",,,"Defining Document",Notes
,Metadata,1,Leaf,5,06,0E,2B,34,01,01,01,1,04,20,01,01,01,00,00,00,,,,06.0E.2B.34.01.01.01.01.04.20.01.01.01.00.00.00,,,,,,"Image Category","Identifies the specific category of imagery (often revealing the nature of the collector or intended use). Format is as defined in NITF v2.0 in addition to those defined here.","ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set",,,,,,"32 bytes max",,,,,
,Metadata,4,Node,4,06,0E,2B,34,01,01,01,4,04,20,01,2,00,00,00,00,,,,06.0E.2B.34.01.01.01.04.04.20.01.02.00.00.00.00,,,,,,"Imager Characteristics","The specific category of imagery",,,,,,,,,,,,
,Metadata,1,Node,5,06,0E,2B,34,01,01,01,1,04,20,01,02,01,00,00,00,,,,06.0E.2B.34.01.01.01.01.04.20.01.02.01.00.00.00,,,,,,"Image Devices","Information about the image device",,,,,,,,,,,,
,Metadata,1,Leaf,6,06,0E,2B,34,01,01,01,1,04,20,01,02,01,01,00,00,,,,06.0E.2B.34.01.01.01.01.04.20.01.02.01.01.00.00,,,,,,"Image Source Device","Indicates the type of the image source device","ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set",,,,,,"32 chars max",,,,,
,Metadata,9,Leaf,7,06,0E,2B,34,01,01,01,9,04,20,01,02,01,01,1,00,,,,06.0E.2B.34.01.01.01.09.04.20.01.02.01.01.01.00,,,,,,"Image Source Device","Indicates the type of the image source device","16 bit Unicode String",,,,,,Variable,,,,,
,Metadata,1,Node,3,06,0E,2B,34,01,01,01,1,04,20,02,00,00,00,00,00,,,,06.0E.2B.34.01.01.01.01.04.20.02.00.00.00.00.00,,,,,,"Optical Characteristics","Information about optics",,,,,,,,,,,,
,Metadata,1,Node,4,06,0E,2B,34,01,01,01,1,04,20,02,01,00,00,00,00,,,,06.0E.2B.34.01.01.01.01.04.20.02.01.00.00.00.00,,,,,,"Optical Test parameters","Optical test parameters from the original recording",,,,,,,,,,,,
,Metadata,1,Node,5,06,0E,2B,34,01,01,01,1,04,20,02,01,01,00,00,00,,,,06.0E.2B.34.01.01.01.01.04.20.02.01.01.00.00.00,,,,,,"Optical Device Parameters","Information about the optical device used (e.g. lens, ice block)",,,,,,,,,,,,
,Metadata,1,Leaf,6,06,0E,2B,34,01,01,01,1,04,20,02,01,01,01,00,00,,,,06.0E.2B.34.01.01.01.01.04.20.02.01.01.01.00.00,,,,,,"Optical Test parameter","The specific parameter under test, e.g. Flare ","ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set",,,,,,"32 bytes max",,,,,
,Metadata,1,Leaf,6,06,0E,2B,34,01,01,01,1,04,20,02,01,01,02,00,00,,,,06.0E.2B.34.01.01.01.01.04.20.02.01.01.02.00.00,,,,,,"Optical Test Result (real)","The result from the specified test","Floating Point",,,,,,"4 bytes",,,,,
,Metadata,1,Leaf,6,06,0E,2B,34,01,01,01,1,04,20,02,01,01,03,00,00,,,,06.0E.2B.34.01.01.01.01.04.20.02.01.01.03.00.00,,,,,,"Optical Test Result (integer)","The result from the specified test",Int32,,,,,,"4 bytes",,,,,
,Metadata,2,Leaf,6,06,0E,2B,34,01,01,01,2,04,20,02,01,01,04,00,00,,,,06.0E.2B.34.01.01.01.02.04.20.02.01.01.04.00.00,,,,,,"Focal Length","Focal length of the lens at time of capture","Floating Point",,,,,,"4 bytes",,,,,
,Metadata,3,Leaf,7,06,0E,2B,34,01,01,01,3,4,20,2,1,1,4,1,0,,,,06.0E.2B.34.01.01.01.03.04.20.02.01.01.04.01.00,,,,,,"Focal Length","Focal length of the lens in millimeters at time of collection.",Integer,,,,,,"4 bytes","Focal length in millimeters shall be expressed as DDDDDDDd where DDDDDDD is in millimeters and d is tenths of a millimeter.",,,,
,Metadata,2,Leaf,6,06,0E,2B,34,01,01,01,2,04,20,02,01,01,05,00,00,,,,06.0E.2B.34.01.01.01.02.04.20.02.01.01.05.00.00,,,,,,"Sensor Size","The size of the sensor - eg. 1/2 inch,  2/3 inch etc","ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set",,,,,,"32 bytes max",,,,,
,Metadata,2,Leaf,6,06,0E,2B,34,01,01,01,2,04,20,02,01,01,06,00,00,,,,06.0E.2B.34.01.01.01.02.04.20.02.01.01.06.00.00,,,,,,"Lens Aperture","Aperture of the lens at the time of collection","Floating Point",,,,,,"4 bytes",,,,,
,Metadata,2,Leaf,6,06,0E,2B,34,01,01,01,2,04,20,02,01,01,07,00,00,,,,06.0E.2B.34.01.01.01.02.04.20.02.01.01.07.00.00,,,,,,"Sensor Type Code","Code indicating type of sensor that produced the original video content.","ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set",,,,,,"32 bytes max",,,,,
,Metadata,2,Leaf,6,06,0E,2B,34,01,01,01,2,04,20,02,01,01,08,00,00,,,,06.0E.2B.34.01.01.01.02.04.20.02.01.01.08.00.00,,,,,,"Field of View (FOV-Horizontal)","Sensor Horizontal field of view.","Floating Point",,,,,,"4 bytes",,,,,
,Metadata,3,Leaf,7,06,0E,2B,34,01,01,01,3,4,20,2,1,1,8,1,0,,,,06.0E.2B.34.01.01.01.03.04.20.02.01.01.08.01.00,,,,,,"Field of View (FOV-Horizontal)","Sensor Horizontal field of view in degrees",Integer,,,,,,"2 bytes","FOV format is DDDd where DDD is in degrees and d is tenth of a degree",,,,
,Metadata,2,Leaf,6,06,0E,2B,34,01,01,01,2,04,20,02,01,01,09,00,00,,,,06.0E.2B.34.01.01.01.02.04.20.02.01.01.09.00.00,,,,,,"Anamorphic lens characteristic","eg Flat, anamorphic","ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set",,,,,,"32 bytes max",,,,,
,Metadata,3,Leaf,6,06,0E,2B,34,01,01,01,3,4,20,2,1,1,0A,0,0,,,,06.0E.2B.34.01.01.01.03.04.20.02.01.01.0A.00.00,,,,,,"Field of View (FOV-Vertical)","Sensor Vertical field of view in degrees",Integer,,,,,,"2 bytes","FOV format is DDDd where DDD is in degrees and d is tenth of a degree",,,,
,Metadata,7,Leaf,7,06,0E,2B,34,01,01,01,7,4,20,2,1,1,0A,1,0,,,,06.0E.2B.34.01.01.01.07.04.20.02.01.01.0A.01.00,,,,,,"Field of View (FOV-Vertical FP-4)","Sensor Vertical field of view in degrees","Floating Point",,,,,,"4 bytes",,,,,
,Metadata,1,Node,3,06,0E,2B,34,01,01,01,1,04,20,03,00,00,00,00,00,,,,06.0E.2B.34.01.01.01.01.04.20.03.00.00.00.00.00,,,,,,"Microphone Characteristics","Information about microphones used",,,,,,,,,,,,
,Metadata,1,Leaf,4,06,0E,2B,34,01,01,01,1,04,20,03,01,00,00,00,00,,,,06.0E.2B.34.01.01.01.01.04.20.03.01.00.00.00.00,,,,,,"Sensor type","transducer principle","ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set",,,,,,"4 chars max",,,,,
,Metadata,1,Leaf,4,06,0E,2B,34,01,01,01,1,04,20,03,02,00,00,00,00,,,,06.0E.2B.34.01.01.01.01.04.20.03.02.00.00.00.00,,,,,,"Polar characteristic","polar patterns","ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set",,,,,,"32 bytes max",,,,,
,Metadata,3,Node,2,06,0E,2B,34,01,01,01,3,4,30,0,0,0,0,0,0,,,,06.0E.2B.34.01.01.01.03.04.30.00.00.00.00.00.00,,,,,,"System Characteristics","Information about the integrated system used to acquire information",,,,,,,,,,,,
,Metadata,3,Leaf,3,06,0E,2B,34,01,01,01,3,4,30,1,0,0,0,0,0,,,,06.0E.2B.34.01.01.01.03.04.30.01.00.00.00.00.00,,,,,,"System Name or Number","A text string with the name or number of the integrated system of sensors or devices that acquired the data","ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set",,,,,,"40 bytes max",,,,,
,Metadata,1,Node,1,06,0E,2B,34,01,01,01,1,05,00,00,00,00,00,00,00,,,,06.0E.2B.34.01.01.01.01.05.00.00.00.00.00.00.00,,,,,,PROCESS,"Class 5 is reserved for information about the essence or metadata processing",,,,,,,,,,,,
,Metadata,1,Node,2,06,0E,2B,34,01,01,01,1,05,01,00,00,00,00,00,00,,,,06.0E.2B.34.01.01.01.01.05.01.00.00.00.00.00.00,,,,,,"General Process Indicators","Flags etc indicating the process status of the essence",,,,,,,,,,,,
,Metadata,1,Node,3,06,0E,2B,34,01,01,01,1,05,01,01,00,00,00,00,00,,,,06.0E.2B.34.01.01.01.01.05.01.01.00.00.00.00.00,,,,,,"Process Fundamentals","Information about process fundementals",,,,,,,,,,,,
,Metadata,1,Leaf,4,06,0E,2B,34,01,01,01,1,05,01,01,01,00,00,00,00,,,,06.0E.2B.34.01.01.01.01.05.01.01.01.00.00.00.00,,,,,,"Integration Indication","A term that describes what the essence is as a unit status of the essence.  Terms must be consistent with industry or organizational practices to be useful.  Includes segment, clip, shot, item, programme etc.","ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set",,,,,,"32 bytes max",,,,,
,Metadata,4,Leaf,5,06,0E,2B,34,01,01,01,4,5,1,1,1,1,0,0,0,,,,06.0E.2B.34.01.01.01.04.05.01.01.01.01.00.00.00,,,,,,"Integration Indication","A term that describes what the essence is as a unit status of the essence. Terms must be consistent with industry or organizational practices to be useful. Includes segment, clip, shot, item, programme etc.","16 bit Unicode String",,,,,,Variable,,,,,
,Metadata,1,Leaf,4,06,0E,2B,34,01,01,01,1,05,01,01,02,00,00,00,00,,,,06.0E.2B.34.01.01.01.01.05.01.01.02.00.00.00.00,,,,,,"Event Indication","A term that describes what the Event is as a part of the Process.  Terms must be consistent with industry or organizational practices to be useful.  Includes project, mission, scene, in-points, trigger points, license, option, publication, cataloguing etc.","ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set",,,,,,"32 bytes max",,,,,
,Metadata,4,Leaf,5,06,0E,2B,34,01,01,01,4,5,1,1,2,1,0,0,0,,,,06.0E.2B.34.01.01.01.04.05.01.01.02.01.00.00.00,,,,,,"Event Indication","A term that describes what the Event is as a part of the Process.  Terms must be consistent with industry or organizational practices to be useful.  Includes project, mission, scene, in-points, trigger points, license, option, publication, cataloguing etc.","16 bit Unicode String",,,,,,Variable,,,,,
,Metadata,1,Leaf,4,06,0E,2B,34,01,01,01,1,05,01,01,03,00,00,00,00,,,,06.0E.2B.34.01.01.01.01.05.01.01.03.00.00.00.00,,,,,,"Quality Flag","Quality of a specific recording/physical copy (good/no good)",Boolean,,,,,,"1 byte","00h = NO GOOD",,,,
,Metadata,3,Leaf,4,06,0E,2B,34,01,01,01,3,5,1,1,4,0,0,0,0,,,,06.0E.2B.34.01.01.01.03.05.01.01.04.00.00.00.00,,,,,,"Logo Flag","Flag indicates all instances of a shot (specifically) contain an on-screen logo.  True=contains logo; False=no logo",Boolean,,,,,,"1 byte",00h=FALSE,,,,
,Metadata,1,Leaf,4,06,0E,2B,34,01,01,01,1,05,01,01,05,00,00,00,00,,,,06.0E.2B.34.01.01.01.01.05.01.01.05.00.00.00.00,,,,,,"Physical Instance Category","Category of physical copy (e.g., master copy, copy, broadcast copy)","ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set",,,,,,"32 bytes max",,,,,
,Metadata,3,Leaf,4,06,0E,2B,34,01,01,01,3,5,1,1,6,0,0,0,0,,,,06.0E.2B.34.01.01.01.03.05.01.01.06.00.00.00.00,,,,,,"Graphic type","The type of a graphic as a name - eg modified still, graphic image","ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set",,,,,,"32 bytes max",,,,,
,Metadata,3,Leaf,4,06,0E,2B,34,01,01,01,3,5,1,1,7,0,0,0,0,,,,06.0E.2B.34.01.01.01.03.05.01.01.07.00.00.00.00,,,,,,"Graphic useage type","The type of usage for which a graphic is intended - e.g title sequence, overlay.","ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set",,,,,,"32 bytes max",,,,,
,Metadata,4,Leaf,5,06,0E,2B,34,01,01,01,4,5,1,1,7,1,0,0,0,,,,06.0E.2B.34.01.01.01.04.05.01.01.07.01.00.00.00,,,,,,"Graphic useage type","The type of usage for which a graphic is intended - e.g title sequence, overlay.","16 bit Unicode String",,,,,,Variable,,,,,
,Metadata,7,Leaf,4,06,0E,2B,34,01,01,01,7,5,1,1,8,0,0,0,0,,,,06.0E.2B.34.01.01.01.07.05.01.01.08.00.00.00.00,,,,,,"Package Usage","Indicates the role of a Package (also known as Mob) as a sub-clip, adjusted clip, template clip or other",AUID,,,,,,"16 bytes",,,,,"Standard UsageType enumerated values defined in RP224 Labels Registry"
,Metadata,1,Node,3,06,0E,2B,34,01,01,01,1,05,01,02,00,00,00,00,00,,,,06.0E.2B.34.01.01.01.01.05.01.02.00.00.00.00.00,,,,,,"Content Capture","Information about how content was captured",,,,,,,,,,,,
,Metadata,1,Leaf,4,06,0E,2B,34,01,01,01,1,05,01,02,01,00,00,00,00,,,,06.0E.2B.34.01.01.01.01.05.01.02.01.00.00.00.00,,,,,,"Digital or analogue origination","The nature of the first capture of the material","ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set",,,,,,"32 bytes max",,,,,
,Metadata,1,Node,4,06,0E,2B,34,01,01,01,1,05,01,02,02,00,00,00,00,,,,06.0E.2B.34.01.01.01.01.05.01.02.02.00.00.00.00,,,,,,"Video/Image Capture process","Information about how video content was captured",,,,,,,,,,,,
,Metadata,1,Node,4,06,0E,2B,34,01,01,01,1,05,01,02,03,00,00,00,00,,,,06.0E.2B.34.01.01.01.01.05.01.02.03.00.00.00.00,,,,,,"Film Capture Process","Information about how film content was captured",,,,,,,,,,,,
,Metadata,1,Node,4,06,0E,2B,34,01,01,01,1,05,01,02,04,00,00,00,00,,,,06.0E.2B.34.01.01.01.01.05.01.02.04.00.00.00.00,,,,,,"Audio Capture Process","Information about how audio content was captured",,,,,,,,,,,,
,Metadata,1,Leaf,5,06,0E,2B,34,01,01,01,1,05,01,02,04,01,00,00,00,,,,06.0E.2B.34.01.01.01.01.05.01.02.04.01.00.00.00,,,,,,"Microphone Placement techniques","spaced omnis, spaced cardioids, close miking","ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set",,,,,,"32 bytes max",,,,,
,Metadata,1,Node,4,06,0E,2B,34,01,01,01,1,05,01,02,05,00,00,00,00,,,,06.0E.2B.34.01.01.01.01.05.01.02.05.00.00.00.00,,,,,,"Data Capture Process","Information about how data content was captured",,,,,,,,,,,,
,Metadata,1,Node,3,06,0E,2B,34,01,01,01,1,05,01,03,00,00,00,00,00,,,,06.0E.2B.34.01.01.01.01.05.01.03.00.00.00.00.00,,,,,,Manipulation,"Information about content manipulation",,,,,,,,,,,,
,Metadata,1,Leaf,4,06,0E,2B,34,01,01,01,1,05,01,03,01,00,00,00,00,,,,06.0E.2B.34.01.01.01.01.05.01.03.01.00.00.00.00,,,,,,"Simple Flagging","The number of alterations to the original file.",UInt16,,,,,,"2 bytes",,,,,
,Metadata,1,Leaf,4,06,0E,2B,34,01,01,01,1,05,01,03,02,00,00,00,00,,,,06.0E.2B.34.01.01.01.01.05.01.03.02.00.00.00.00,,,,,,"Copy Number","The number of copies (i.e. not lossless clones)",UInt8,,,,,,"1 byte","1 to 255",,,,
,Metadata,5,Leaf,5,06,0E,2B,34,01,01,01,5,05,01,03,02,1,00,00,00,,,,06.0E.2B.34.01.01.01.05.05.01.03.02.01.00.00.00,,,,,,"Generation Copy Number","A number that should be incremented by one for each numerically lossy  generation from the source where the original source has a value of zero",Uint16,,,,,,"2 bytes",,,,,
,Metadata,1,Leaf,4,06,0E,2B,34,01,01,01,1,05,01,03,03,00,00,00,00,,,,06.0E.2B.34.01.01.01.01.05.01.03.03.00.00.00.00,,,,,,"Clone number","The number of clones (i.e. digitally lossless copies)",UInt8,,,,,,"1 byte","1 to 255",,,,
,Metadata,5,Leaf,5,06,0E,2B,34,01,01,01,5,05,01,03,03,1,00,00,00,,,,06.0E.2B.34.01.01.01.05.05.01.03.03.01.00.00.00,,,,,,"Generation Clone Number","A number that should be incremented by one for each numerically lossless generation from the source where the original source has a value of zero",Uint16,,,,,,"2 bytes",,,,,
,Metadata,1,Leaf,4,06,0E,2B,34,01,01,01,1,05,01,03,04,00,00,00,00,,,,06.0E.2B.34.01.01.01.01.05.01.03.04.00.00.00.00,,,,,,"Work in Progress Flag","Is the essence a work in progress? Work-in-progress = True",Boolean,,,,,,"1 byte",00h=FALSE,,,,
,Metadata,5,Node,3,06,0E,2B,34,01,01,01,5,5,1,4,0,0,0,0,0,,,,06.0E.2B.34.01.01.01.05.05.01.04.00.00.00.00.00,,,,,,"Music Indicators","Information about music used in the Process",,,,,,,,,,,,
,Metadata,3,Leaf,4,06,0E,2B,34,01,01,01,3,5,1,4,1,0,0,0,0,,,,06.0E.2B.34.01.01.01.03.05.01.04.01.00.00.00.00,,,,,,"Signature tune Indicator","Indicates that the usage of the piece of music is for a signature tune",Boolean,,,,,,"1 byte",00h=FALSE,,,,
,Metadata,3,Leaf,4,06,0E,2B,34,01,01,01,3,5,1,4,2,0,0,0,0,,,,06.0E.2B.34.01.01.01.03.05.01.04.02.00.00.00.00,,,,,,"Background music indicator","Indicates that the usage of the music was either soley for the benefit of the audience or audible (or apparently audible) to performers.  True = Backgound, False = audible to performers",Boolean,,,,,,"1 byte",00h=FALSE,,,,
,Metadata,5,Leaf,4,06,0E,2B,34,01,01,01,5,5,1,4,3,0,0,0,0,,,,06.0E.2B.34.01.01.01.05.05.01.04.03.00.00.00.00,,,,,,"Theme indicator","Indicates that the associated music is theme music",Boolean,,,,,,"1 byte","00h (FALSE) or FFh (TRUE)",,,,
,Metadata,5,Leaf,4,06,0E,2B,34,01,01,01,5,5,1,4,4,0,0,0,0,,,,06.0E.2B.34.01.01.01.05.05.01.04.04.00.00.00.00,,,,,,"Insert Indictaor","Indicates that the associated music is a music insert",Boolean,,,,,,"1 byte","00h (FALSE) or FFh (TRUE)",,,,
,Metadata,1,Node,2,06,0E,2B,34,01,01,01,1,05,02,00,00,00,00,00,00,,,,06.0E.2B.34.01.01.01.01.05.02.00.00.00.00.00.00,,,,,,"Compression Processing","Information about payload compression.",,,,,,,,,,,,
,Metadata,1,Node,3,06,0E,2B,34,01,01,01,1,05,02,01,00,00,00,00,00,,,,06.0E.2B.34.01.01.01.01.05.02.01.00.00.00.00.00,,,,,,"Video/Image Compression","Information about video or image compression.",,,,,,,,,,,,
,Metadata,1,Leaf,4,06,0E,2B,34,01,01,01,1,05,02,01,01,00,00,00,00,,,,06.0E.2B.34.01.01.01.01.05.02.01.01.00.00.00.00,,,,,,"Video/Image Compression Algorithm","Algorithm used to compress the video or image content.","ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set",,,,,,"4 chars max",,,,,
,Metadata,1,Node,4,06,0E,2B,34,01,01,01,1,05,02,01,02,00,00,00,00,,,,06.0E.2B.34.01.01.01.01.05.02.01.02.00.00.00.00,,,,,,"MPEG Processing","MPEG processing performed on the  essence",,,,,,,,,,,,
,Metadata,1,Node,5,06,0E,2B,34,01,01,01,1,05,02,01,02,01,00,00,00,,,,06.0E.2B.34.01.01.01.01.05.02.01.02.01.00.00.00,,,,,,"MPEG-2 Processing","MPEG processing performed on the  essence",,,,,,,,,,,,
,Metadata,1,Leaf,6,06,0E,2B,34,01,01,01,1,05,02,01,02,01,01,00,00,,,,06.0E.2B.34.01.01.01.01.05.02.01.02.01.01.00.00,,,,,,"Splicing Metadata","MPEG-2 splicing metadata as defined in SDTI-CP (E&M) and SMPTE 312M","as per SDTI-CP (E&M) and SMPTE 312M standard",,,,,,Variable,,,,"SMPTE 331M",
,Metadata,2,Node,4,06,0E,2B,34,01,01,01,2,05,02,01,03,00,00,00,00,,,,06.0E.2B.34.01.01.01.02.05.02.01.03.00.00.00.00,,,,,,"JPEG Processing","JPEG processing performed on the  essence",,,,,,,,,,,,
,Metadata,2,Node,5,06,0E,2B,34,01,01,01,2,05,02,01,03,01,00,00,00,,,,06.0E.2B.34.01.01.01.02.05.02.01.03.01.00.00.00,,,,,,"TIFF JPEG Processing","TIFF JPEG processing performed on the  essence",,,,,,,,,,,,
,Metadata,2,Leaf,6,06,0E,2B,34,01,01,01,2,05,02,01,03,01,01,00,00,,,,06.0E.2B.34.01.01.01.02.05.02.01.03.01.01.00.00,,,,,,"Uniform Data","TRUE if the compressed data contains the same number of rows per strip throughout the data",Boolean,,,,,,UInt8,00h=FALSE,,,,
,Metadata,2,Leaf,6,06,0E,2B,34,01,01,01,2,05,02,01,03,01,02,00,00,,,,06.0E.2B.34.01.01.01.02.05.02.01.03.01.02.00.00,,,,,,"JPEG Table ID","The code of a preapproved TIFF JPEG table ID",JPEGTableIDType,,,,,,Variable,,,,,
,Metadata,2,Node,5,06,0E,2B,34,01,01,01,2,05,02,01,03,02,00,00,00,,,,06.0E.2B.34.01.01.01.02.05.02.01.03.02.00.00.00,,,,,,"JFIF JPEG Processing","JFIF JPEG processing performed on the  essence",,,,,,,,,,,,
,Metadata,1,Node,3,06,0E,2B,34,01,01,01,1,05,02,02,00,00,00,00,00,,,,06.0E.2B.34.01.01.01.01.05.02.02.00.00.00.00.00,,,,,,"Audio Compression","Information about audio compression.",,,,,,,,,,,,
,Metadata,1,Leaf,4,06,0E,2B,34,01,01,01,1,05,02,02,01,00,00,00,00,,,,06.0E.2B.34.01.01.01.01.05.02.02.01.00.00.00.00,,,,,,"Audio Compression Algorithm","Algorithms used, bitrates used, modes used.","ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set",,,,,,"4 chars max",,,,,
,Metadata,1,Node,3,06,0E,2B,34,01,01,01,1,05,02,03,00,00,00,00,00,,,,06.0E.2B.34.01.01.01.01.05.02.03.00.00.00.00.00,,,,,,"Data Essence Compression","Information about data essence compression.",,,,,,,,,,,,
,Metadata,1,Node,3,06,0E,2B,34,01,01,01,1,05,02,04,00,00,00,00,00,,,,06.0E.2B.34.01.01.01.01.05.02.04.00.00.00.00.00,,,,,,"Metadata Compression","Information about metadata compression.",,,,,,,,,,,,
,Metadata,1,Node,2,06,0E,2B,34,01,01,01,1,05,03,00,00,00,00,00,00,,,,06.0E.2B.34.01.01.01.01.05.03.00.00.00.00.00.00,,,,,,"Noise Reduction Processing","Information about any noise reduction process",,,,,,,,,,,,
,Metadata,1,Node,3,06,0E,2B,34,01,01,01,1,05,03,01,00,00,00,00,00,,,,06.0E.2B.34.01.01.01.01.05.03.01.00.00.00.00.00,,,,,,"Video noise reduction","Information about any video noise reduction process",,,,,,,,,,,,
,Metadata,1,Leaf,4,06,0E,2B,34,01,01,01,1,05,03,01,01,00,00,00,00,,,,06.0E.2B.34.01.01.01.01.05.03.01.01.00.00.00.00,,,,,,"Video Noise Reduction Algorithm","Algorithm used in a noise reduction process","ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set",,,,,,"4 chars max",,,,,
,Metadata,1,Node,3,06,0E,2B,34,01,01,01,1,05,03,02,00,00,00,00,00,,,,06.0E.2B.34.01.01.01.01.05.03.02.00.00.00.00.00,,,,,,"Audio noise reduction","Information about any video noise reduction process",,,,,,,,,,,,
,Metadata,1,Leaf,4,06,0E,2B,34,01,01,01,1,05,03,02,01,00,00,00,00,,,,06.0E.2B.34.01.01.01.01.05.03.02.01.00.00.00.00,,,,,,"Audio Noise Reduction Algorithm","Algorithm used in a noise reduction process - eg Dolby SR, Telcom, other","ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set",,,,,,"4 chars max",,,,,
,Metadata,1,Node,2,06,0E,2B,34,01,01,01,1,05,20,00,00,00,00,00,00,,,,06.0E.2B.34.01.01.01.01.05.20.00.00.00.00.00.00,,,,,,"Enhancement or Modification","Enhamcement or modification to the essence",,,,,,,,,,,,
,Metadata,1,Node,3,06,0E,2B,34,01,01,01,1,05,20,01,00,00,00,00,00,,,,06.0E.2B.34.01.01.01.01.05.20.01.00.00.00.00.00,,,,,,"Image Essence processing","Enhamcement or modification to the image essence",,,,,,,,,,,,
,Metadata,1,Leaf,4,06,0E,2B,34,01,01,01,1,05,20,01,01,00,00,00,00,,,,06.0E.2B.34.01.01.01.01.05.20.01.01.00.00.00.00,,,,,,"Enhancement or Modification Description","Description of how video content was modified.","ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set",,,,,,"127 bytes max",,,,,
,Metadata,2,Leaf,4,06,0E,2B,34,01,01,01,2,05,20,01,02,00,00,00,00,,,,06.0E.2B.34.01.01.01.02.05.20.01.02.00.00.00.00,,,,,,"Alpha Transparency","Zero if the minimum value of an alpha sample specifies full transparency and the maximum value specifies full opacity, one if vice versa.",AlphaTransparency,,,,,,"1 byte","00h (Minimum value transparent) or 01h (Maximum value transparent)",,,"Type as defined in SMPTE 377M",
,Metadata,1,Node,3,06,0E,2B,34,01,01,01,1,05,20,02,00,00,00,00,00,,,,06.0E.2B.34.01.01.01.01.05.20.02.00.00.00.00.00,,,,,,"Video processor settings (Device-specific)","The settings of a specific device in the system",,,,,,,,,,,,
,Metadata,1,Leaf,4,06,0E,2B,34,01,01,01,1,05,20,02,01,00,00,00,00,,,,06.0E.2B.34.01.01.01.01.05.20.02.01.00.00.00.00,,,,,,"Device kind","Specific description for a device - eg for the film camera, film grading, video camera, variable gain amplifier etc","ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set",,,,,,"32 bytes max",,,,,
,Metadata,1,Leaf,4,06,0E,2B,34,01,01,01,1,05,20,02,02,00,00,00,00,,,,06.0E.2B.34.01.01.01.01.05.20.02.02.00.00.00.00,,,,,,"Device parameter","Specific parameter for the specified device  eg.  Overall gain, Red lift, coring","ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set",,,,,,"32 bytes max",,,,,
,Metadata,1,Leaf,4,06,0E,2B,34,01,01,01,1,05,20,02,03,00,00,00,00,,,,06.0E.2B.34.01.01.01.01.05.20.02.03.00.00.00.00,,,,,,"Device parameter setting","The setting of the specific parameter for the specified device","ISO/IEC 646:1991 - ISO 7-Bit Coded Character Set",,,,,,"32 bytes max",,,,,
,Metadata,1,Node,3,06,0E,2B,34,01,01,01,1,05,20,03,00,00,00,00,00,,,,06.0E.2B.34.01.01.01.01.05.20.03.00.00.00.00.00,,,,,,"Audio Essence Processing","Enhamcement or modification to the audio essence",,,,,,,,,,,,
